pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
150,v,22,1,89,1,,,,,206.5185601,,206.5040689,206.5185601,207.5031934,207.5031934,207.5031934,207.5031934,207.5200978,208.5040148,208.5040148,208.705231,v,1,0.1953079,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,22,2,90,2,,,,,208.7211395,,208.7060906,208.7211395,209.705215,209.705215,209.705215,209.705215,209.7222032,210.7061901,210.7061901,210.7743381,c,1,0.0533147,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,22,3,91,3,,,,,210.7898411,,210.7752238,210.7898411,211.7748435,211.7748435,211.7748435,211.7748435,211.7914241,212.7760112,212.7760112,213.0276569,z,1,0.2497556,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,23,0,92,0,,,,,213.0423078,,213.0283349,213.0423078,214.0268185,214.0268185,214.0268185,214.0268185,214.0436251,215.0282245,215.0282245,215.2792591,x,1,0.2381806,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,23,1,93,1,,,,,215.2948744,,215.2801322,215.2948744,216.2961512,216.2961512,216.2961512,216.2961512,216.2961512,217.2805919,217.2805919,217.7490438,v,1,0.4587947,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,23,2,94,2,,,,,217.7642773,,217.7497338,217.7642773,218.7485899,218.7485899,218.7485899,218.7485899,218.7652196,219.7497242,219.7497242,220.0024116,c,1,0.2511292,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,23,3,95,3,,,,,220.0167216,,220.0032377,220.0167216,221.0180864,221.0180864,221.0180864,221.0180864,221.0180864,222.0019534,222.0019534,222.2204716,z,1,0.2068868,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,24,0,96,0,,,,,222.2359346,,222.2211162,222.2359346,223.2208268,223.2208268,223.2208268,223.2208268,223.2368624,224.221734,224.221734,224.4726237,x,1,0.2469605,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,24,1,97,1,,,,,224.4877578,,224.4733295,224.4877578,225.472617,225.472617,225.472617,225.472617,225.4898672,226.4737723,226.4737723,226.808959,v,1,0.3311108,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,24,2,98,2,,,,,226.8242517,,226.8097987,226.8242517,227.8085288,227.8085288,227.8085288,227.8085288,227.8251735,228.8102085,228.8102085,229.0779493,c,1,0.2526221,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,24,3,99,3,,,,,229.0934839,,229.0787969,229.0934839,230.0776564,230.0776564,230.0776564,230.0776564,230.0944881,231.0792914,231.0792914,231.3806313,z,1,0.2923444,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,25,0,100,0,,,,,231.3959157,,231.3812709,231.3959157,232.3808318,232.3808318,232.3808318,232.3808318,232.3974754,233.3813942,233.3813942,233.6995261,x,1,0.3083355,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,25,1,101,1,,,,,233.7148697,,233.7002502,233.7148697,234.6994654,234.6994654,234.6994654,234.6994654,234.7165848,235.7007148,235.7007148,236.0191629,v,1,0.3088691,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,25,2,102,2,,,,,236.0343572,,236.0199755,236.0343572,237.0191772,237.0191772,237.0191772,237.0191772,237.0353457,238.0197197,238.0197197,238.2717442,c,1,0.237395,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,25,3,103,3,,,,,238.2870674,,238.2725132,238.2870674,239.2880659,239.2880659,239.2880659,239.2880659,239.2880659,240.2724643,240.2724643,240.5072525,z,1,0.2253787,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,26,0,104,0,,,,,240.5225323,,240.5079841,240.5225323,241.5070017,241.5070017,241.5070017,241.5070017,241.5235338,242.5086731,242.5086731,242.7928981,x,1,0.2712428,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,26,1,105,1,,,,,242.8082542,,242.7935764,242.8082542,243.7930664,243.7930664,243.7930664,243.7930664,243.8097092,244.7941372,244.7941372,244.8952605,v,1,0.0921939,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,26,2,106,2,,,,,244.911447,,244.896112,244.911447,245.8952687,245.8952687,245.8952687,245.8952687,245.9120688,246.8964537,246.8964537,247.2317993,c,1,0.3241884,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,26,3,107,3,,,,,247.2465878,,247.2329134,247.2465878,248.2479925,248.2479925,248.2479925,248.2479925,248.2479925,249.2322064,249.2322064,249.5002311,z,1,0.2623579,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,27,0,108,0,,,,,249.5159503,,249.5009321,249.5159503,250.5007194,250.5007194,250.5007194,250.5007194,250.5171445,251.5013026,251.5013026,251.8698025,x,1,0.3619529,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,27,1,109,1,,,,,251.8852036,,251.870642,251.8852036,252.8694703,252.8694703,252.8694703,252.8694703,252.8861237,253.8710198,253.8710198,254.1560155,v,1,0.2826911,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,27,2,110,2,,,,,254.1707514,,254.1568387,254.1707514,255.1552138,255.1552138,255.1552138,255.1552138,255.1720976,256.1565718,256.1565718,256.3911493,c,1,0.2300107,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,27,3,111,3,,,,,256.4069299,,256.3920436,256.4069299,257.391624,257.391624,257.391624,257.391624,257.4078666,258.392431,258.392431,258.6940913,z,1,0.2884956,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,28,0,112,0,,,,,258.709669,,258.6947351,258.709669,259.6935254,259.6935254,259.6935254,259.6935254,259.7118844,260.6948248,260.6948248,261.0460099,x,1,0.344011,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,28,1,113,1,,,,,261.0618277,,261.0467844,261.0618277,262.0465699,262.0465699,262.0465699,262.0465699,262.0631991,263.0471678,263.0471678,263.3156771,v,1,0.253055,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,28,2,114,2,,,,,263.3311319,,263.3165247,263.3311319,264.3158947,264.3158947,264.3158947,264.3158947,264.3321134,265.3165803,265.3165803,265.601897,c,1,0.2718907,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,28,3,115,3,,,,,265.6172732,,265.6027789,265.6172732,266.6014995,266.6014995,266.6014995,266.6014995,266.6190043,267.6032197,267.6032197,267.837449,z,1,0.2234992,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,29,0,116,0,,,,,267.8527793,,267.8382416,267.8527793,268.8537333,268.8537333,268.8537333,268.8537333,268.8537333,269.838412,269.838412,270.0896489,x,1,0.2492886,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,29,1,117,1,,,,,270.1053008,,270.0902944,270.1053008,271.089688,271.089688,271.089688,271.089688,271.1069704,272.0908094,272.0908094,272.342388,v,1,0.2462066,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,29,2,118,2,,,,,272.3577403,,272.3430778,272.3577403,273.3425632,273.3425632,273.3425632,273.3425632,273.3594241,274.3430425,274.3430425,274.5951198,c,1,0.2438413,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,29,3,119,3,,,,,274.610193,,274.5957541,274.610193,275.6111966,275.6111966,275.6111966,275.6111966,275.6111966,276.5959685,276.5959685,276.8472396,z,1,0.2379707,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,30,0,120,0,,,,,276.8630158,,276.8480036,276.8630158,277.846997,277.846997,277.846997,277.846997,277.8640087,278.8487952,278.8487952,279.133389,x,1,0.2737828,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,30,1,121,1,,,,,279.1484429,,279.1340275,279.1484429,280.1329801,280.1329801,280.1329801,280.1329801,280.1496,281.1338823,281.1338823,281.4530185,v,1,0.314642,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,30,2,122,2,,,,,281.467834,,281.4536588,281.467834,282.4522876,282.4522876,282.4522876,282.4522876,282.4691164,283.453239,283.453239,283.638752,c,1,0.182073,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,30,3,123,3,,,,,283.6535051,,283.6396687,283.6535051,284.6547369,284.6547369,284.6547369,284.6547369,284.6547369,285.6389855,285.6389855,285.890717,z,1,0.248596,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,31,0,124,0,,,,,285.9055288,,285.8913572,285.9055288,286.8908432,286.8908432,286.8908432,286.8908432,286.9072754,287.8917197,287.8917197,288.2096195,x,1,0.3016849,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,31,1,125,1,,,,,288.226019,,288.2103575,288.226019,289.2098193,289.2098193,289.2098193,289.2098193,289.2266048,290.2105468,290.2105468,290.4619479,v,1,0.2343686,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,31,2,126,2,,,,,290.4775229,,290.4626229,290.4775229,291.4623677,291.4623677,291.4623677,291.4623677,291.4787622,292.4637237,292.4637237,292.7312839,c,1,0.2546121,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,31,3,127,3,,,,,292.746666,,292.7321427,292.746666,293.7310588,293.7310588,293.7310588,293.7310588,293.7482713,294.7322116,294.7322116,295.0173605,z,1,0.277527,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,32,0,128,0,,,,,295.0327433,,295.0180483,295.0327433,296.0176205,296.0176205,296.0176205,296.0176205,296.0334496,297.0187083,297.0187083,297.3196312,x,1,0.2876177,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,32,1,129,1,,,,,297.3352111,,297.3207863,297.3352111,298.3198405,298.3198405,298.3198405,298.3198405,298.3364548,299.3205947,299.3205947,299.5891709,v,1,0.2522682,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,32,2,130,2,,,,,299.6062766,,299.5898112,299.6062766,300.5887713,300.5887713,300.5887713,300.5887713,300.6054329,301.5906022,301.5906022,301.8577968,c,1,0.2568807,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,32,3,131,3,,,,,301.8737858,,301.8584823,301.8737858,302.8579738,302.8579738,302.8579738,302.8579738,302.8745828,303.8591105,303.8591105,304.1443242,z,1,0.2819372,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,33,0,132,0,,,,,304.1593791,,304.1450082,304.1593791,305.1437823,305.1437823,305.1437823,305.1437823,305.1604831,306.1445966,306.1445966,306.3965077,x,1,0.2499596,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,33,1,133,1,,,,,306.4116766,,306.397395,306.4116766,307.3961396,307.3961396,307.3961396,307.3961396,307.4131327,308.3971249,308.3971249,308.6490523,v,1,0.2434455,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,33,2,134,2,,,,,308.6642798,,308.6496861,308.6642798,309.6488298,309.6488298,309.6488298,309.6488298,309.6654379,310.6499319,310.6499319,310.9356044,c,1,0.2819611,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,33,3,135,3,,,,,310.9503896,,310.9362932,310.9503896,311.9516319,311.9516319,311.9516319,311.9516319,311.9516319,312.9359271,312.9359271,313.0370301,z,1,0.093328,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,34,0,136,0,,,,,313.0526041,,313.0379275,313.0526041,314.0369389,314.0369389,314.0369389,314.0369389,314.0536802,315.0381788,315.0381788,315.3062686,x,1,0.2609549,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,34,1,137,1,,,,,315.3219863,,315.3069275,315.3219863,316.3062296,316.3062296,316.3062296,316.3062296,316.3233073,317.3076258,317.3076258,317.5758994,v,1,0.2623643,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,34,2,138,2,,,,,317.5907741,,317.5768676,317.5907741,318.5915969,318.5915969,318.5915969,318.5915969,318.5915969,319.5766381,319.5766381,319.8453493,c,1,0.2669741,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,34,3,139,3,,,,,319.8598929,,319.8460045,319.8598929,320.8614718,320.8614718,320.8614718,320.8614718,320.8614718,321.8455312,321.8455312,321.8968405,z,1,0.0459757,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,35,0,140,0,,,,,321.9126382,,321.8977333,321.9126382,322.9155755,322.9155755,322.9155755,322.9155755,322.9155755,323.8982133,323.8982133,324.1502768,x,1,0.2469995,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,35,1,141,1,,,,,324.1648213,,324.1510515,324.1648213,325.1659496,325.1659496,325.1659496,325.1659496,325.1659496,326.1515928,326.1515928,326.284922,v,1,0.1261791,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,35,2,142,2,,,,,326.3003614,,326.2856193,326.3003614,327.2852633,327.2852633,327.2852633,327.2852633,327.3013322,328.2858303,328.2858303,328.5379625,c,1,0.2428937,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,35,3,143,3,,,,,328.5530182,,328.5387506,328.5530182,329.5544969,329.5544969,329.5544969,329.5544969,329.5544969,330.5382536,330.5382536,330.823672,z,1,0.2768055,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,36,0,144,0,,,,,330.8386537,,330.8243021,330.8386537,331.8235678,331.8235678,331.8235678,331.8235678,331.8401647,332.8247169,332.8247169,333.1091695,x,1,0.2743748,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,36,1,145,1,,,,,333.124497,,333.1098615,333.124497,334.1092783,334.1092783,334.1092783,334.1092783,334.125741,335.110581,335.110581,335.3620808,v,1,0.2481918,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,36,2,146,2,,,,,335.3769078,,335.3627226,335.3769078,336.3613791,336.3613791,336.3613791,336.3613791,336.3783577,337.3627327,337.3627327,337.5975602,c,1,0.2232396,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,36,3,147,3,,,,,337.6129247,,337.5983619,337.6129247,338.5972109,338.5972109,338.5972109,338.5972109,338.6141564,339.5983985,339.5983985,339.7497935,z,1,0.1469377,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,37,0,148,0,,,,,339.7653487,,339.7505336,339.7653487,340.7498813,340.7498813,340.7498813,340.7498813,340.7666005,341.7508429,341.7508429,342.3360372,x,1,0.5695131,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,37,1,149,1,,,,,342.3514737,,342.3367228,342.3514737,343.3360126,343.3360126,343.3360126,343.3360126,343.3533752,344.3370884,344.3370884,344.7392575,v,1,0.3992516,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,37,2,150,2,,,,,344.7541018,,344.7401439,344.7541018,345.7550111,345.7550111,345.7550111,345.7550111,345.7550111,346.7397969,346.7397969,347.0255383,c,1,0.2734083,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,37,3,151,3,,,,,347.039854,,347.0261986,347.039854,348.0412503,348.0412503,348.0412503,348.0412503,348.0412503,349.0256251,349.0256251,349.293784,z,1,0.2591462,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,38,0,152,0,,,,,349.3090863,,349.2944304,349.3090863,350.2935701,350.2935701,350.2935701,350.2935701,350.3104198,351.2949597,351.2949597,351.5627693,x,1,0.2620123,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,38,1,153,1,,,,,351.5781576,,351.5634088,351.5781576,352.5625759,352.5625759,352.5625759,352.5625759,352.5793918,353.5637992,353.5637992,353.8652546,v,1,0.2906992,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,38,2,154,2,,,,,353.8809176,,353.8659056,353.8809176,354.8653165,354.8653165,354.8653165,354.8653165,354.8818819,355.8666844,355.8666844,356.1343379,c,1,0.2601712,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,38,3,155,3,,,,,356.1502622,,356.1351753,356.1502622,357.1345359,357.1345359,357.1345359,357.1345359,357.1514982,358.1357242,358.1357242,358.3868214,z,1,0.2461264,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,39,0,156,0,,,,,358.4034007,,358.3874587,358.4034007,359.3869624,359.3869624,359.3869624,359.3869624,359.4036677,360.3883969,360.3883969,360.6403508,x,1,0.250433,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
